"","region","transect","featureid","variable","value","zone","riparian_distance_ft"
"3140","Prince William Forest National Park","PRW114-4L","2021059671","ann_tmin_c",6.84873593122916,"upstream",NA
"3141","Prince William Forest National Park","PRW114-4L","2021059671","apr_prcp_mm",83.688617736217,"upstream",NA
"3142","Prince William Forest National Park","PRW114-4L","2021059671","AreaSqKM",21.231899999997,"upstream",NA
"3143","Prince William Forest National Park","PRW114-4L","2021059671","aug_prcp_mm",83.9940386046903,"upstream",NA
"3144","Prince William Forest National Park","PRW114-4L","2021059671","dec_prcp_mm",79.8679365609516,"upstream",NA
"3145","Prince William Forest National Park","PRW114-4L","2021059671","deg_barr_1",0,"upstream",NA
"3146","Prince William Forest National Park","PRW114-4L","2021059671","deg_barr_2",0,"upstream",NA
"3147","Prince William Forest National Park","PRW114-4L","2021059671","deg_barr_3",0,"upstream",NA
"3148","Prince William Forest National Park","PRW114-4L","2021059671","deg_barr_4",0,"upstream",NA
"3149","Prince William Forest National Park","PRW114-4L","2021059671","deg_barr_5",0,"upstream",NA
"3150","Prince William Forest National Park","PRW114-4L","2021059671","deg_barr_6",0,"upstream",NA
"3151","Prince William Forest National Park","PRW114-4L","2021059671","deg_barr_7",0,"upstream",NA
"3152","Prince William Forest National Park","PRW114-4L","2021059671","deg_barr_all",0,"upstream",NA
"3153","Prince William Forest National Park","PRW114-4L","2021059671","dep_no3_2011",8.42593011552481,"upstream",NA
"3154","Prince William Forest National Park","PRW114-4L","2021059671","dep_so4_2011",9.62651102998946,"upstream",NA
"3155","Prince William Forest National Park","PRW114-4L","2021059671","devel_hi",0.0254334280021948,"upstream",NA
"3156","Prince William Forest National Park","PRW114-4L","2021059671","devel_low",0.40269594336832,"upstream",NA
"3157","Prince William Forest National Park","PRW114-4L","2021059671","devel_med",0.462040608706864,"upstream",NA
"3158","Prince William Forest National Park","PRW114-4L","2021059671","devel_opn",4.08206519435394,"upstream",NA
"3159","Prince William Forest National Park","PRW114-4L","2021059671","developed",4.97223517443479,"upstream",NA
"3160","Prince William Forest National Park","PRW114-4L","2021059671","drainageclass",3.69622681731042,"upstream",NA
"3161","Prince William Forest National Park","PRW114-4L","2021059671","elevation",103.830528591323,"upstream",NA
"3162","Prince William Forest National Park","PRW114-4L","2021059671","feb_prcp_mm",68.4989094354369,"upstream",NA
"3163","Prince William Forest National Park","PRW114-4L","2021059671","forest",89.072103768379,"upstream",NA
"3164","Prince William Forest National Park","PRW114-4L","2021059671","forest_decid",61.6760629053378,"upstream",NA
"3165","Prince William Forest National Park","PRW114-4L","2021059671","forest_evgrn",10.7117120935913,"upstream",NA
"3166","Prince William Forest National Park","PRW114-4L","2021059671","forest_mixed",16.6843287694397,"upstream",NA
"3167","Prince William Forest National Park","PRW114-4L","2021059671","fwsopenwater",0.110211521342941,"upstream",NA
"3168","Prince William Forest National Park","PRW114-4L","2021059671","fwswetlands",8.15989148404254,"upstream",NA
"3169","Prince William Forest National Park","PRW114-4L","2021059671","herbaceous",5.15874697978188,"upstream",NA
"3170","Prince William Forest National Park","PRW114-4L","2021059671","hydrogroup_a",7.80382349200973,"upstream",NA
"3171","Prince William Forest National Park","PRW114-4L","2021059671","hydrogroup_ab",63.5581365775136,"upstream",NA
"3172","Prince William Forest National Park","PRW114-4L","2021059671","hydrogroup_cd",27.128989869018,"upstream",NA
"3173","Prince William Forest National Park","PRW114-4L","2021059671","hydrogroup_d1",3.3826459242925,"upstream",NA
"3174","Prince William Forest National Park","PRW114-4L","2021059671","hydrogroup_d4",20.8172608198076,"upstream",NA
"3175","Prince William Forest National Park","PRW114-4L","2021059671","impervious",0.617905133313278,"upstream",NA
"3176","Prince William Forest National Park","PRW114-4L","2021059671","jan_prcp_mm",74.3781049624178,"upstream",NA
"3177","Prince William Forest National Park","PRW114-4L","2021059671","jul_prcp_mm",100.376810699743,"upstream",NA
"3178","Prince William Forest National Park","PRW114-4L","2021059671","jun_prcp_mm",97.9710731313961,"upstream",NA
"3179","Prince William Forest National Park","PRW114-4L","2021059671","mar_prcp_mm",92.9349474065831,"upstream",NA
"3180","Prince William Forest National Park","PRW114-4L","2021059671","may_prcp_mm",104.129771136098,"upstream",NA
"3181","Prince William Forest National Park","PRW114-4L","2021059671","nov_prcp_mm",87.4847678418628,"upstream",NA
"3182","Prince William Forest National Park","PRW114-4L","2021059671","oct_prcp_mm",89.300446203454,"upstream",NA
"3183","Prince William Forest National Park","PRW114-4L","2021059671","openoffnet",0.0211945233352232,"upstream",NA
"3184","Prince William Forest National Park","PRW114-4L","2021059671","openonnet",0.089016998007718,"upstream",NA
"3185","Prince William Forest National Park","PRW114-4L","2021059671","percent_sandy",0,"upstream",NA
"3186","Prince William Forest National Park","PRW114-4L","2021059671","sep_prcp_mm",98.6678047996749,"upstream",NA
"3187","Prince William Forest National Park","PRW114-4L","2021059671","slope_pcnt",6.08557482685831,"upstream",NA
"3188","Prince William Forest National Park","PRW114-4L","2021059671","surfcoarse",0,"upstream",NA
"3189","Prince William Forest National Park","PRW114-4L","2021059671","tree_canopy",83.5249035649106,"upstream",NA
"3190","Prince William Forest National Park","PRW114-4L","2021059671","undev_forest",93.7327147827478,"upstream",NA
"3191","Prince William Forest National Park","PRW114-4L","2021059671","water",0,"upstream",NA
"3192","Prince William Forest National Park","PRW114-4L","2021059671","wetland",10.8600737569321,"upstream",NA
"3193","Prince William Forest National Park","PRW127-1R","2021059967","agriculture",0,"local",NA
"3194","Prince William Forest National Park","PRW127-1R","2021059967","alloffnet",1.37226743258,"local",NA
"3195","Prince William Forest National Park","PRW127-1R","2021059967","allonnet",1.29248444232,"local",NA
"3196","Prince William Forest National Park","PRW127-1R","2021059967","ann_tmax_c",19.3208318193,"local",NA
"3197","Prince William Forest National Park","PRW127-1R","2021059967","ann_tmin_c",7.0139035213,"local",NA
"3198","Prince William Forest National Park","PRW127-1R","2021059967","apr_prcp_mm",82.762197577,"local",NA
"3199","Prince William Forest National Park","PRW127-1R","2021059967","AreaSqKM",5.6403,"local",NA
"3200","Prince William Forest National Park","PRW127-1R","2021059967","aug_prcp_mm",84.395225419,"local",NA
"3201","Prince William Forest National Park","PRW127-1R","2021059967","dec_prcp_mm",80.031202137,"local",NA
"3202","Prince William Forest National Park","PRW127-1R","2021059967","deg_barr_1",0,"local",NA
"3203","Prince William Forest National Park","PRW127-1R","2021059967","deg_barr_2",0,"local",NA
"3204","Prince William Forest National Park","PRW127-1R","2021059967","deg_barr_3",0,"local",NA
"3205","Prince William Forest National Park","PRW127-1R","2021059967","deg_barr_4",0,"local",NA
"3206","Prince William Forest National Park","PRW127-1R","2021059967","deg_barr_5",0,"local",NA
"3207","Prince William Forest National Park","PRW127-1R","2021059967","deg_barr_6",1,"local",NA
"3208","Prince William Forest National Park","PRW127-1R","2021059967","deg_barr_7",0,"local",NA
"3209","Prince William Forest National Park","PRW127-1R","2021059967","deg_barr_all",1,"local",NA
"3210","Prince William Forest National Park","PRW127-1R","2021059967","dep_no3_2011",8.49633687365,"local",NA
"3211","Prince William Forest National Park","PRW127-1R","2021059967","dep_so4_2011",9.71801085751,"local",NA
"3212","Prince William Forest National Park","PRW127-1R","2021059967","devel_hi",0,"local",NA
"3213","Prince William Forest National Park","PRW127-1R","2021059967","devel_low",0,"local",NA
"3214","Prince William Forest National Park","PRW127-1R","2021059967","devel_med",0,"local",NA
"3215","Prince William Forest National Park","PRW127-1R","2021059967","devel_opn",2.52114249242,"local",NA
"3216","Prince William Forest National Park","PRW127-1R","2021059967","developed",2.52114249242,"local",NA
"3217","Prince William Forest National Park","PRW127-1R","2021059967","drainageclass",3.08759826729,"local",NA
"3218","Prince William Forest National Park","PRW127-1R","2021059967","elevation",80.9519706399,"local",NA
"3219","Prince William Forest National Park","PRW127-1R","2021059967","feb_prcp_mm",68.6647643617,"local",NA
"3220","Prince William Forest National Park","PRW127-1R","2021059967","forest",96.696984203,"local",NA
"3221","Prince William Forest National Park","PRW127-1R","2021059967","forest_decid",26.1847774055,"local",NA
"3222","Prince William Forest National Park","PRW127-1R","2021059967","forest_evgrn",16.3555130046,"local",NA
"3223","Prince William Forest National Park","PRW127-1R","2021059967","forest_mixed",54.1566937929,"local",NA
"3224","Prince William Forest National Park","PRW127-1R","2021059967","fwsopenwater",0.542524333812,"local",NA
"3225","Prince William Forest National Park","PRW127-1R","2021059967","fwswetlands",2.09031434498,"local",NA
"3226","Prince William Forest National Park","PRW127-1R","2021059967","herbaceous",0.367001755226,"local",NA
"3227","Prince William Forest National Park","PRW127-1R","2021059967","hydrogroup_a",33.9396840594,"local",NA
"3228","Prince William Forest National Park","PRW127-1R","2021059967","hydrogroup_ab",85.3677995851,"local",NA
"3229","Prince William Forest National Park","PRW127-1R","2021059967","hydrogroup_cd",7.77086325195,"local",NA
"3230","Prince William Forest National Park","PRW127-1R","2021059967","hydrogroup_d1",0.159565980533,"local",NA
"3231","Prince William Forest National Park","PRW127-1R","2021059967","hydrogroup_d4",7.22833891814,"local",NA
"3232","Prince William Forest National Park","PRW127-1R","2021059967","impervious",0.0840912717409,"local",NA
"3233","Prince William Forest National Park","PRW127-1R","2021059967","jan_prcp_mm",74.7139983274,"local",NA
"3234","Prince William Forest National Park","PRW127-1R","2021059967","jul_prcp_mm",99.2363243718,"local",NA
"3235","Prince William Forest National Park","PRW127-1R","2021059967","jun_prcp_mm",96.8538642008,"local",NA
"3236","Prince William Forest National Park","PRW127-1R","2021059967","mar_prcp_mm",93.14409183,"local",NA
"3237","Prince William Forest National Park","PRW127-1R","2021059967","may_prcp_mm",102.172262112,"local",NA
"3238","Prince William Forest National Park","PRW127-1R","2021059967","nov_prcp_mm",87.5958211353,"local",NA
"3239","Prince William Forest National Park","PRW127-1R","2021059967","oct_prcp_mm",89.7245222049,"local",NA
"3240","Prince William Forest National Park","PRW127-1R","2021059967","openoffnet",0,"local",NA
"3241","Prince William Forest National Park","PRW127-1R","2021059967","openonnet",0.542524333812,"local",NA
"3242","Prince William Forest National Park","PRW127-1R","2021059967","percent_sandy",0,"local",NA
"3243","Prince William Forest National Park","PRW127-1R","2021059967","sep_prcp_mm",96.6812624508,"local",NA
"3244","Prince William Forest National Park","PRW127-1R","2021059967","slope_pcnt",8.63768804672,"local",NA
"3245","Prince William Forest National Park","PRW127-1R","2021059967","surfcoarse",0,"local",NA
"3246","Prince William Forest National Park","PRW127-1R","2021059967","tree_canopy",89.3957236317,"local",NA
"3247","Prince William Forest National Park","PRW127-1R","2021059967","undev_forest",99.1979047307,"local",NA
"3248","Prince William Forest National Park","PRW127-1R","2021059967","water",0.414871549386,"local",NA
"3249","Prince William Forest National Park","PRW127-1R","2021059967","wetland",2.74453486517,"local",NA
"3250","Prince William Forest National Park","PRW127-1R","2021059967","agriculture",0.605319080430253,"upstream",NA
"3251","Prince William Forest National Park","PRW127-1R","2021059967","alloffnet",0.560242127631395,"upstream",NA
"3252","Prince William Forest National Park","PRW127-1R","2021059967","allonnet",6.34297121514777,"upstream",NA
"3253","Prince William Forest National Park","PRW127-1R","2021059967","ann_tmax_c",19.1340400805353,"upstream",NA
"3254","Prince William Forest National Park","PRW127-1R","2021059967","ann_tmin_c",6.88348170622223,"upstream",NA
"3255","Prince William Forest National Park","PRW127-1R","2021059967","apr_prcp_mm",83.4821939851025,"upstream",NA
"3256","Prince William Forest National Park","PRW127-1R","2021059967","AreaSqKM",27.952199999997,"upstream",NA
"3257","Prince William Forest National Park","PRW127-1R","2021059967","aug_prcp_mm",84.0808558572491,"upstream",NA
"3258","Prince William Forest National Park","PRW127-1R","2021059967","dec_prcp_mm",79.9098448565738,"upstream",NA
"3259","Prince William Forest National Park","PRW127-1R","2021059967","deg_barr_1",0,"upstream",NA
"3260","Prince William Forest National Park","PRW127-1R","2021059967","deg_barr_2",0,"upstream",NA
"3261","Prince William Forest National Park","PRW127-1R","2021059967","deg_barr_3",0,"upstream",NA
"3262","Prince William Forest National Park","PRW127-1R","2021059967","deg_barr_4",0,"upstream",NA
"3263","Prince William Forest National Park","PRW127-1R","2021059967","deg_barr_5",0,"upstream",NA
"3264","Prince William Forest National Park","PRW127-1R","2021059967","deg_barr_6",1,"upstream",NA
"3265","Prince William Forest National Park","PRW127-1R","2021059967","deg_barr_7",0,"upstream",NA
"3266","Prince William Forest National Park","PRW127-1R","2021059967","deg_barr_all",1,"upstream",NA
"3267","Prince William Forest National Park","PRW127-1R","2021059967","dep_no3_2011",8.44286805297335,"upstream",NA
"3268","Prince William Forest National Park","PRW127-1R","2021059967","dep_so4_2011",9.64833356218033,"upstream",NA
"3269","Prince William Forest National Park","PRW127-1R","2021059967","devel_hi",0.0193186940562746,"upstream",NA
"3270","Prince William Forest National Park","PRW127-1R","2021059967","devel_low",0.305879322557861,"upstream",NA
"3271","Prince William Forest National Park","PRW127-1R","2021059967","devel_med",0.350956275355903,"upstream",NA
"3272","Prince William Forest National Park","PRW127-1R","2021059967","devel_opn",3.64479361195184,"upstream",NA
"3273","Prince William Forest National Park","PRW127-1R","2021059967","developed",4.32094790392452,"upstream",NA
"3274","Prince William Forest National Park","PRW127-1R","2021059967","drainageclass",3.55804843304942,"upstream",NA
"3275","Prince William Forest National Park","PRW127-1R","2021059967","elevation",99.0850022538011,"upstream",NA
"3276","Prince William Forest National Park","PRW127-1R","2021059967","feb_prcp_mm",68.536963160742,"upstream",NA
"3277","Prince William Forest National Park","PRW127-1R","2021059967","forest",90.9974885697724,"upstream",NA
"3278","Prince William Forest National Park","PRW127-1R","2021059967","forest_decid",55.396355206391,"upstream",NA
"3279","Prince William Forest National Park","PRW127-1R","2021059967","forest_evgrn",11.8487990211791,"upstream",NA
"3280","Prince William Forest National Park","PRW127-1R","2021059967","forest_mixed",23.7523343421972,"upstream",NA
"3281","Prince William Forest National Park","PRW127-1R","2021059967","fwsopenwater",0.193186940562854,"upstream",NA
"3282","Prince William Forest National Park","PRW127-1R","2021059967","fwswetlands",6.68426814347483,"upstream",NA
"3283","Prince William Forest National Park","PRW127-1R","2021059967","herbaceous",3.99253010496605,"upstream",NA
"3284","Prince William Forest National Park","PRW127-1R","2021059967","hydrogroup_a",13.4232725867815,"upstream",NA
"3285","Prince William Forest National Park","PRW127-1R","2021059967","hydrogroup_ab",68.6264408525953,"upstream",NA
"3286","Prince William Forest National Park","PRW127-1R","2021059967","hydrogroup_cd",22.6254105222492,"upstream",NA
"3287","Prince William Forest National Park","PRW127-1R","2021059967","hydrogroup_d1",2.74003477364868,"upstream",NA
"3288","Prince William Forest National Park","PRW127-1R","2021059967","hydrogroup_d4",18.0114624251434,"upstream",NA
"3289","Prince William Forest National Park","PRW127-1R","2021059967","impervious",0.487120870628944,"upstream",NA
"3290","Prince William Forest National Park","PRW127-1R","2021059967","jan_prcp_mm",74.4544910755443,"upstream",NA
"3291","Prince William Forest National Park","PRW127-1R","2021059967","jul_prcp_mm",100.120514855648,"upstream",NA
"3292","Prince William Forest National Park","PRW127-1R","2021059967","jun_prcp_mm",97.7175955555341,"upstream",NA
"3293","Prince William Forest National Park","PRW127-1R","2021059967","mar_prcp_mm",92.9844175900416,"upstream",NA
"3294","Prince William Forest National Park","PRW127-1R","2021059967","may_prcp_mm",103.69420339289,"upstream",NA
"3295","Prince William Forest National Park","PRW127-1R","2021059967","nov_prcp_mm",87.502657536892,"upstream",NA
"3296","Prince William Forest National Park","PRW127-1R","2021059967","oct_prcp_mm",89.3978371183963,"upstream",NA
"3297","Prince William Forest National Park","PRW127-1R","2021059967","openoffnet",0.0160989117136084,"upstream",NA
"3298","Prince William Forest National Park","PRW127-1R","2021059967","openonnet",0.177088028849246,"upstream",NA
"3299","Prince William Forest National Park","PRW127-1R","2021059967","percent_sandy",0,"upstream",NA
"3300","Prince William Forest National Park","PRW127-1R","2021059967","sep_prcp_mm",98.223242892671,"upstream",NA
"3301","Prince William Forest National Park","PRW127-1R","2021059967","slope_pcnt",6.60964061811851,"upstream",NA
"3302","Prince William Forest National Park","PRW127-1R","2021059967","surfcoarse",0,"upstream",NA
"3303","Prince William Forest National Park","PRW127-1R","2021059967","tree_canopy",84.8244896644881,"upstream",NA
"3304","Prince William Forest National Park","PRW127-1R","2021059967","undev_forest",95.1070130569217,"upstream",NA
"3305","Prince William Forest National Park","PRW127-1R","2021059967","water",0.0837143409106208,"upstream",NA
"3306","Prince William Forest National Park","PRW127-1R","2021059967","wetland",8.84796187777091,"upstream",NA
"3307","Prince William Forest National Park","PRW127-2L","2021059967","agriculture",0,"local",NA
"3308","Prince William Forest National Park","PRW127-2L","2021059967","alloffnet",1.37226743258,"local",NA
"3309","Prince William Forest National Park","PRW127-2L","2021059967","allonnet",1.29248444232,"local",NA
"3310","Prince William Forest National Park","PRW127-2L","2021059967","ann_tmax_c",19.3208318193,"local",NA
"3311","Prince William Forest National Park","PRW127-2L","2021059967","ann_tmin_c",7.0139035213,"local",NA
"3312","Prince William Forest National Park","PRW127-2L","2021059967","apr_prcp_mm",82.762197577,"local",NA
"3313","Prince William Forest National Park","PRW127-2L","2021059967","AreaSqKM",5.6403,"local",NA
"3314","Prince William Forest National Park","PRW127-2L","2021059967","aug_prcp_mm",84.395225419,"local",NA
"3315","Prince William Forest National Park","PRW127-2L","2021059967","dec_prcp_mm",80.031202137,"local",NA
"3316","Prince William Forest National Park","PRW127-2L","2021059967","deg_barr_1",0,"local",NA
"3317","Prince William Forest National Park","PRW127-2L","2021059967","deg_barr_2",0,"local",NA
"3318","Prince William Forest National Park","PRW127-2L","2021059967","deg_barr_3",0,"local",NA
"3319","Prince William Forest National Park","PRW127-2L","2021059967","deg_barr_4",0,"local",NA
"3320","Prince William Forest National Park","PRW127-2L","2021059967","deg_barr_5",0,"local",NA
"3321","Prince William Forest National Park","PRW127-2L","2021059967","deg_barr_6",1,"local",NA
"3322","Prince William Forest National Park","PRW127-2L","2021059967","deg_barr_7",0,"local",NA
"3323","Prince William Forest National Park","PRW127-2L","2021059967","deg_barr_all",1,"local",NA
"3324","Prince William Forest National Park","PRW127-2L","2021059967","dep_no3_2011",8.49633687365,"local",NA
"3325","Prince William Forest National Park","PRW127-2L","2021059967","dep_so4_2011",9.71801085751,"local",NA
"3326","Prince William Forest National Park","PRW127-2L","2021059967","devel_hi",0,"local",NA
"3327","Prince William Forest National Park","PRW127-2L","2021059967","devel_low",0,"local",NA
"3328","Prince William Forest National Park","PRW127-2L","2021059967","devel_med",0,"local",NA
"3329","Prince William Forest National Park","PRW127-2L","2021059967","devel_opn",2.52114249242,"local",NA
"3330","Prince William Forest National Park","PRW127-2L","2021059967","developed",2.52114249242,"local",NA
"3331","Prince William Forest National Park","PRW127-2L","2021059967","drainageclass",3.08759826729,"local",NA
"3332","Prince William Forest National Park","PRW127-2L","2021059967","elevation",80.9519706399,"local",NA
"3333","Prince William Forest National Park","PRW127-2L","2021059967","feb_prcp_mm",68.6647643617,"local",NA
"3334","Prince William Forest National Park","PRW127-2L","2021059967","forest",96.696984203,"local",NA
"3335","Prince William Forest National Park","PRW127-2L","2021059967","forest_decid",26.1847774055,"local",NA
"3336","Prince William Forest National Park","PRW127-2L","2021059967","forest_evgrn",16.3555130046,"local",NA
"3337","Prince William Forest National Park","PRW127-2L","2021059967","forest_mixed",54.1566937929,"local",NA
"3338","Prince William Forest National Park","PRW127-2L","2021059967","fwsopenwater",0.542524333812,"local",NA
"3339","Prince William Forest National Park","PRW127-2L","2021059967","fwswetlands",2.09031434498,"local",NA
"3340","Prince William Forest National Park","PRW127-2L","2021059967","herbaceous",0.367001755226,"local",NA
"3341","Prince William Forest National Park","PRW127-2L","2021059967","hydrogroup_a",33.9396840594,"local",NA
"3342","Prince William Forest National Park","PRW127-2L","2021059967","hydrogroup_ab",85.3677995851,"local",NA
"3343","Prince William Forest National Park","PRW127-2L","2021059967","hydrogroup_cd",7.77086325195,"local",NA
"3344","Prince William Forest National Park","PRW127-2L","2021059967","hydrogroup_d1",0.159565980533,"local",NA
"3345","Prince William Forest National Park","PRW127-2L","2021059967","hydrogroup_d4",7.22833891814,"local",NA
"3346","Prince William Forest National Park","PRW127-2L","2021059967","impervious",0.0840912717409,"local",NA
"3347","Prince William Forest National Park","PRW127-2L","2021059967","jan_prcp_mm",74.7139983274,"local",NA
"3348","Prince William Forest National Park","PRW127-2L","2021059967","jul_prcp_mm",99.2363243718,"local",NA
"3349","Prince William Forest National Park","PRW127-2L","2021059967","jun_prcp_mm",96.8538642008,"local",NA
"3350","Prince William Forest National Park","PRW127-2L","2021059967","mar_prcp_mm",93.14409183,"local",NA
"3351","Prince William Forest National Park","PRW127-2L","2021059967","may_prcp_mm",102.172262112,"local",NA
"3352","Prince William Forest National Park","PRW127-2L","2021059967","nov_prcp_mm",87.5958211353,"local",NA
"3353","Prince William Forest National Park","PRW127-2L","2021059967","oct_prcp_mm",89.7245222049,"local",NA
"3354","Prince William Forest National Park","PRW127-2L","2021059967","openoffnet",0,"local",NA
"3355","Prince William Forest National Park","PRW127-2L","2021059967","openonnet",0.542524333812,"local",NA
"3356","Prince William Forest National Park","PRW127-2L","2021059967","percent_sandy",0,"local",NA
"3357","Prince William Forest National Park","PRW127-2L","2021059967","sep_prcp_mm",96.6812624508,"local",NA
"3358","Prince William Forest National Park","PRW127-2L","2021059967","slope_pcnt",8.63768804672,"local",NA
"3359","Prince William Forest National Park","PRW127-2L","2021059967","surfcoarse",0,"local",NA
"3360","Prince William Forest National Park","PRW127-2L","2021059967","tree_canopy",89.3957236317,"local",NA
"3361","Prince William Forest National Park","PRW127-2L","2021059967","undev_forest",99.1979047307,"local",NA
"3362","Prince William Forest National Park","PRW127-2L","2021059967","water",0.414871549386,"local",NA
"3363","Prince William Forest National Park","PRW127-2L","2021059967","wetland",2.74453486517,"local",NA
"3364","Prince William Forest National Park","PRW127-2L","2021059967","agriculture",0.605319080430253,"upstream",NA
"3365","Prince William Forest National Park","PRW127-2L","2021059967","alloffnet",0.560242127631395,"upstream",NA
"3366","Prince William Forest National Park","PRW127-2L","2021059967","allonnet",6.34297121514777,"upstream",NA
"3367","Prince William Forest National Park","PRW127-2L","2021059967","ann_tmax_c",19.1340400805353,"upstream",NA
"3368","Prince William Forest National Park","PRW127-2L","2021059967","ann_tmin_c",6.88348170622223,"upstream",NA
"3369","Prince William Forest National Park","PRW127-2L","2021059967","apr_prcp_mm",83.4821939851025,"upstream",NA
"3370","Prince William Forest National Park","PRW127-2L","2021059967","AreaSqKM",27.952199999997,"upstream",NA
"3371","Prince William Forest National Park","PRW127-2L","2021059967","aug_prcp_mm",84.0808558572491,"upstream",NA
"3372","Prince William Forest National Park","PRW127-2L","2021059967","dec_prcp_mm",79.9098448565738,"upstream",NA
"3373","Prince William Forest National Park","PRW127-2L","2021059967","deg_barr_1",0,"upstream",NA
"3374","Prince William Forest National Park","PRW127-2L","2021059967","deg_barr_2",0,"upstream",NA
"3375","Prince William Forest National Park","PRW127-2L","2021059967","deg_barr_3",0,"upstream",NA
"3376","Prince William Forest National Park","PRW127-2L","2021059967","deg_barr_4",0,"upstream",NA
"3377","Prince William Forest National Park","PRW127-2L","2021059967","deg_barr_5",0,"upstream",NA
"3378","Prince William Forest National Park","PRW127-2L","2021059967","deg_barr_6",1,"upstream",NA
"3379","Prince William Forest National Park","PRW127-2L","2021059967","deg_barr_7",0,"upstream",NA
"3380","Prince William Forest National Park","PRW127-2L","2021059967","deg_barr_all",1,"upstream",NA
"3381","Prince William Forest National Park","PRW127-2L","2021059967","dep_no3_2011",8.44286805297335,"upstream",NA
"3382","Prince William Forest National Park","PRW127-2L","2021059967","dep_so4_2011",9.64833356218033,"upstream",NA
"3383","Prince William Forest National Park","PRW127-2L","2021059967","devel_hi",0.0193186940562746,"upstream",NA
"3384","Prince William Forest National Park","PRW127-2L","2021059967","devel_low",0.305879322557861,"upstream",NA
"3385","Prince William Forest National Park","PRW127-2L","2021059967","devel_med",0.350956275355903,"upstream",NA
"3386","Prince William Forest National Park","PRW127-2L","2021059967","devel_opn",3.64479361195184,"upstream",NA
"3387","Prince William Forest National Park","PRW127-2L","2021059967","developed",4.32094790392452,"upstream",NA
"3388","Prince William Forest National Park","PRW127-2L","2021059967","drainageclass",3.55804843304942,"upstream",NA
"3389","Prince William Forest National Park","PRW127-2L","2021059967","elevation",99.0850022538011,"upstream",NA
"3390","Prince William Forest National Park","PRW127-2L","2021059967","feb_prcp_mm",68.536963160742,"upstream",NA
"3391","Prince William Forest National Park","PRW127-2L","2021059967","forest",90.9974885697724,"upstream",NA
"3392","Prince William Forest National Park","PRW127-2L","2021059967","forest_decid",55.396355206391,"upstream",NA
"3393","Prince William Forest National Park","PRW127-2L","2021059967","forest_evgrn",11.8487990211791,"upstream",NA
"3394","Prince William Forest National Park","PRW127-2L","2021059967","forest_mixed",23.7523343421972,"upstream",NA
"3395","Prince William Forest National Park","PRW127-2L","2021059967","fwsopenwater",0.193186940562854,"upstream",NA
"3396","Prince William Forest National Park","PRW127-2L","2021059967","fwswetlands",6.68426814347483,"upstream",NA
"3397","Prince William Forest National Park","PRW127-2L","2021059967","herbaceous",3.99253010496605,"upstream",NA
"3398","Prince William Forest National Park","PRW127-2L","2021059967","hydrogroup_a",13.4232725867815,"upstream",NA
"3399","Prince William Forest National Park","PRW127-2L","2021059967","hydrogroup_ab",68.6264408525953,"upstream",NA
"3400","Prince William Forest National Park","PRW127-2L","2021059967","hydrogroup_cd",22.6254105222492,"upstream",NA
"3401","Prince William Forest National Park","PRW127-2L","2021059967","hydrogroup_d1",2.74003477364868,"upstream",NA
"3402","Prince William Forest National Park","PRW127-2L","2021059967","hydrogroup_d4",18.0114624251434,"upstream",NA
"3403","Prince William Forest National Park","PRW127-2L","2021059967","impervious",0.487120870628944,"upstream",NA
"3404","Prince William Forest National Park","PRW127-2L","2021059967","jan_prcp_mm",74.4544910755443,"upstream",NA
"3405","Prince William Forest National Park","PRW127-2L","2021059967","jul_prcp_mm",100.120514855648,"upstream",NA
"3406","Prince William Forest National Park","PRW127-2L","2021059967","jun_prcp_mm",97.7175955555341,"upstream",NA
"3407","Prince William Forest National Park","PRW127-2L","2021059967","mar_prcp_mm",92.9844175900416,"upstream",NA
"3408","Prince William Forest National Park","PRW127-2L","2021059967","may_prcp_mm",103.69420339289,"upstream",NA
"3409","Prince William Forest National Park","PRW127-2L","2021059967","nov_prcp_mm",87.502657536892,"upstream",NA
"3410","Prince William Forest National Park","PRW127-2L","2021059967","oct_prcp_mm",89.3978371183963,"upstream",NA
"3411","Prince William Forest National Park","PRW127-2L","2021059967","openoffnet",0.0160989117136084,"upstream",NA
"3412","Prince William Forest National Park","PRW127-2L","2021059967","openonnet",0.177088028849246,"upstream",NA
"3413","Prince William Forest National Park","PRW127-2L","2021059967","percent_sandy",0,"upstream",NA
"3414","Prince William Forest National Park","PRW127-2L","2021059967","sep_prcp_mm",98.223242892671,"upstream",NA
"3415","Prince William Forest National Park","PRW127-2L","2021059967","slope_pcnt",6.60964061811851,"upstream",NA
"3416","Prince William Forest National Park","PRW127-2L","2021059967","surfcoarse",0,"upstream",NA
"3417","Prince William Forest National Park","PRW127-2L","2021059967","tree_canopy",84.8244896644881,"upstream",NA
"3418","Prince William Forest National Park","PRW127-2L","2021059967","undev_forest",95.1070130569217,"upstream",NA
"3419","Prince William Forest National Park","PRW127-2L","2021059967","water",0.0837143409106208,"upstream",NA
"3420","Prince William Forest National Park","PRW127-2L","2021059967","wetland",8.84796187777091,"upstream",NA
"3421","Prince William Forest National Park","PRW127-3L","2021059967","agriculture",0,"local",NA
"3422","Prince William Forest National Park","PRW127-3L","2021059967","alloffnet",1.37226743258,"local",NA
"3423","Prince William Forest National Park","PRW127-3L","2021059967","allonnet",1.29248444232,"local",NA
"3424","Prince William Forest National Park","PRW127-3L","2021059967","ann_tmax_c",19.3208318193,"local",NA
